230,3792
110,3911
231,4533
111,3139
232,5062
112,3672
233,8954
113,4805
234,9470
114,5456
235,3905
115,6044
236,977
116,6048
237,504
117,5957
238,385
118,5009
239,466
119,4361
10,12262
11,11262
12,10937
13,9945
14,10757
15,16325
16,20986
17,19405
18,21311
19,23674
240,615
120,6178
241,455
0,8998
121,6635
242,475
1,10599
122,5997
243,315
2,14193
123,6180
244,278
3,12651
124,6422
245,171
4,10512
125,4508
246,269
5,11258
126,5947
247,313
6,7862
127,8405
248,306
7,6864
128,10904
249,267
8,11449
129,11339
9,12668
20,6907
21,5232
22,8913
23,9462
24,9114
25,7619
26,6575
27,5904
28,6489
29,10868
250,348
130,12714
251,171
131,8719
252,185
132,3133
253,123
133,3327
254,248
134,6084
255,287
135,8604
256,277
136,8153
257,274
137,7924
258,209
138,8448
259,131
139,6752
30,12871
31,13530
32,14138
33,10808
34,4213
35,4186
36,5198
37,7351
38,6599
39,6061
260,137
140,6247
261,264
141,9493
262,232
142,10933
263,160
143,11217
264,159
144,8899
265,164
145,8966
266,113
146,7426
267,181
147,6307
268,210
148,9833
269,193
149,11539
40,6033
41,4400
42,4658
43,6645
44,8170
45,7519
46,7583
47,7540
48,5784
49,5030
150,10563
151,10347
152,10400
153,8153
154,9328
155,10554
156,13985
157,13612
158,13045
159,11935
50,6940
51,8774
52,6745
53,6501
54,5556
55,3792
56,4160
57,6021
58,8091
59,7421
160,11137
161,13028
162,16386
163,23052
164,23404
165,26164
166,16680
167,3453
168,2914
169,3213
60,7824
61,6910
62,5114
63,6418
64,10669
65,11888
66,13369
67,16395
68,10450
69,2845
170,4210
171,3288
172,3271
173,3056
174,2805
175,2168
176,2821
177,3176
178,3042
179,2440
70,2252
71,2799
72,3316
73,3654
74,2520
75,2445
76,2107
77,1287
78,1909
79,2234
180,1788
181,1901
182,1762
183,1650
184,2242
185,3154
186,2772
187,2160
188,1589
189,2200
80,1958
81,684
82,298
83,698
84,872
85,1144
86,1686
87,1507
88,1936
89,1777
190,3179
191,3293
192,3058
193,3186
-10,4052
194,2879
-11,4445
195,2697
-12,2661
196,2435
-13,3297
197,3167
-14,2311
198,4096
-15,3303
199,4864
-16,3604
-17,5341
-18,8378
90,2167
91,2092
92,2192
93,3428
94,3158
95,2694
96,2347
97,2222
98,2373
99,3349
-1,5984
-2,5389
-3,5544
-4,5487
-5,5001
-6,3365
-7,2461
-8,3311
-9,3646
200,3862
201,4348
202,3023
203,3322
204,5297
205,6885
206,7218
207,7904
208,6862
209,2916
210,2185
211,3246
212,3526
213,4880
214,4520
215,3488
216,3047
217,2969
218,3417
219,4769
220,3669
100,4068
221,3715
101,3680
222,3916
102,3861
223,2801
103,2959
224,2859
104,2730
225,4289
105,2786
226,4497
106,3514
227,4837
107,3712
228,5388
108,3969
229,4636
109,3865
230,3792
110,3911
231,4533
111,3139
232,5062
112,3672
233,8954
113,4805
234,9470
114,5456
235,3905
115,6044
236,977
116,6048
237,504
117,5957
238,385
118,5009
239,466
119,4361
10,12262
11,11262
12,10937
13,9945
14,10757
15,16325
16,20986
17,19405
18,21311
19,23674
240,615
120,6178
241,455
0,8998
121,6635
242,475
1,10599
122,5997
243,315
2,14193
123,6180
244,278
3,12651
124,6422
245,171
4,10512
125,4508
246,269
5,11258
126,5947
247,313
6,7862
127,8405
248,306
7,6864
128,10904
249,267
8,11449
129,11339
9,12668
20,6907
21,5232
22,8913
23,9462
24,9114
25,7619
26,6575
27,5904
28,6489
29,10868
250,348
130,12714
251,171
131,8719
252,185
132,3133
253,123
133,3327
254,248
134,6084
255,287
135,8604
256,277
136,8153
257,274
137,7924
258,209
138,8448
259,131
139,6752
30,12871
31,13530
32,14138
33,10808
34,4213
35,4186
36,5198
37,7351
38,6599
39,6061
260,137
140,6247
261,264
141,9493
262,232
142,10933
263,160
143,11217
264,159
144,8899
265,164
145,8966
266,113
146,7426
267,181
147,6307
268,210
148,9833
269,193
149,11539
40,6033
41,4400
42,4658
43,6645
44,8170
45,7519
46,7583
47,7540
48,5784
49,5030
150,10563
151,10347
152,10400
153,8153
154,9328
155,10554
156,13985
157,13612
158,13045
159,11935
50,6940
51,8774
52,6745
53,6501
54,5556
55,3792
56,4160
57,6021
58,8091
59,7421
160,11137
161,13028
162,16386
163,23052
164,23404
165,26164
166,16680
167,3453
168,2914
169,3213
60,7824
61,6910
62,5114
63,6418
64,10669
65,11888
66,13369
67,16395
68,10450
69,2845
170,4210
171,3288
172,3271
173,3056
174,2805
175,2168
176,2821
177,3176
178,3042
179,2440
70,2252
71,2799
72,3316
73,3654
74,2520
75,2445
76,2107
77,1287
78,1909
79,2234
180,1788
181,1901
182,1762
183,1650
184,2242
185,3154
186,2772
187,2160
188,1589
189,2200
80,1958
81,684
82,298
83,698
84,872
85,1144
86,1686
87,1507
88,1936
89,1777
190,3179
191,3293
192,3058
193,3186
-10,4052
194,2879
-11,4445
195,2697
-12,2661
196,2435
