230,2588
110,4540
231,4414
111,3872
232,4024
112,4910
233,6729
113,6627
234,9257
114,7198
235,4002
115,6195
236,1092
116,6106
237,880
117,5965
238,307
118,4913
239,291
119,5698
10,11067
11,9980
12,13396
13,12749
14,11131
15,18639
16,21509
17,21028
18,22707
19,25061
240,616
120,8450
241,320
0,8369
121,11843
242,373
1,9816
122,12349
243,299
2,14378
123,13484
244,285
3,12680
124,9245
245,201
4,11932
125,3519
246,104
5,9286
126,3825
247,320
6,6866
127,6681
248,271
7,6759
128,7604
249,224
8,10655
129,7170
9,11528
20,6751
21,6443
22,8351
23,9491
24,9116
25,8355
26,8026
27,6498
28,7298
29,12413
250,262
130,7286
251,254
131,7257
252,156
132,4985
253,161
133,6155
254,278
134,8407
255,262
135,10334
256,294
136,9779
257,225
137,9346
258,123
138,9133
259,51
139,6791
30,14468
31,15705
32,16822
33,11433
34,4746
35,3779
36,5003
37,6705
38,6199
39,5298
260,79
140,7028
261,248
141,9523
262,282
142,9979
263,255
143,10345
264,211
144,9707
265,199
145,8695
266,88
146,5957
267,125
147,8015
268,259
148,10184
149,10919
40,5402
41,3952
42,3909
43,5610
44,7411
45,7112
46,7456
47,7178
48,5830
49,4915
150,11595
151,13600
152,11316
153,9925
154,10285
155,15272
156,20274
157,19660
158,22102
159,12984
50,7226
51,7952
52,7275
53,7403
54,6387
55,4311
56,3787
57,5986
58,7629
59,6756
160,3581
161,2409
162,2533
163,4364
164,5353
165,4521
166,3833
167,2906
168,2637
169,3942
60,6403
61,5371
62,4549
63,4759
64,7168
65,10626
66,11365
67,12303
68,8688
69,3018
170,4619
171,4216
172,3639
173,3279
174,2966
175,2194
176,2977
177,4515
178,3462
179,4261
70,2156
71,2655
72,3905
73,3837
74,3659
75,2968
76,1780
77,1403
78,1430
79,1779
180,2603
181,2454
182,2746
183,3480
184,3788
185,4172
186,3870
187,3267
188,2310
189,3059
80,1168
81,712
82,970
83,1289
84,1158
85,1713
86,2162
87,5727
88,1840
89,2618
190,3393
191,5410
192,5888
193,7460
-10,7380
194,7037
-11,11011
195,1204
196,1173
197,1249
198,1865
199,2405
90,2304
91,2002
92,3285
93,3638
94,3425
95,3490
96,3575
97,2713
98,2990
99,3897
-1,7186
-2,7506
-3,7864
-4,7741
-5,7280
-6,4981
-7,4182
-8,3892
-9,5547
200,2071
201,2220
202,1793
203,1592
204,1686
205,2274
206,1649
207,1562
208,1774
209,1306
210,758
211,1289
212,1682
213,2708
214,2552
215,1647
216,1387
217,1135
218,1989
219,2793
220,2595
100,4420
221,2505
101,5081
222,2134
102,4746
223,1645
103,3511
224,2401
104,2863
225,2712
105,2956
226,2740
106,4179
227,3429
107,6125
228,2616
108,5909
229,3063
109,4984
230,2588
110,4540
231,4414
111,3872
232,4024
112,4910
233,6729
113,6627
234,9257
114,7198
235,4002
115,6195
236,1092
116,6106
237,880
117,5965
238,307
118,4913
239,291
119,5698
10,11067
11,9980
12,13396
13,12749
14,11131
15,18639
16,21509
17,21028
18,22707
19,25061
240,616
120,8450
241,320
0,8369
121,11843
242,373
1,9816
122,12349
243,299
2,14378
123,13484
244,285
3,12680
124,9245
245,201
4,11932
125,3519
246,104
5,9286
126,3825
247,320
6,6866
127,6681
248,271
7,6759
128,7604
249,224
8,10655
129,7170
9,11528
20,6751
21,6443
22,8351
23,9491
24,9116
25,8355
26,8026
27,6498
28,7298
29,12413
250,262
130,7286
251,254
131,7257
252,156
132,4985
253,161
133,6155
254,278
134,8407
255,262
135,10334
256,294
136,9779
257,225
137,9346
258,123
138,9133
259,51
139,6791
30,14468
31,15705
32,16822
33,11433
34,4746
35,3779
36,5003
37,6705
38,6199
39,5298
260,79
140,7028
261,248
141,9523
262,282
142,9979
263,255
143,10345
264,211
144,9707
265,199
145,8695
266,88
146,5957
267,125
147,8015
268,259
148,10184
149,10919
40,5402
41,3952
42,3909
43,5610
44,7411
45,7112
46,7456
47,7178
48,5830
49,4915
150,11595
151,13600
152,11316
153,9925
154,10285
155,15272
156,20274
157,19660
158,22102
159,12984
50,7226
51,7952
52,7275
53,7403
54,6387
55,4311
56,3787
57,5986
58,7629
59,6756
160,3581
161,2409
162,2533
163,4364
164,5353
165,4521
166,3833
167,2906
168,2637
169,3942
60,6403
61,5371
62,4549
63,4759
64,7168
65,10626
66,11365
67,12303
68,8688
69,3018
170,4619
171,4216
172,3639
173,3279
174,2966
175,2194
176,2977
177,4515
178,3462
179,4261
70,2156
71,2655
72,3905
73,3837
74,3659
75,2968
76,1780
77,1403
78,1430
79,1779
180,2603
181,2454
182,2746
183,3480
184,3788
185,4172
186,3870
187,3267
188,2310
189,3059
80,1168
81,712
82,970
83,1289
84,1158
85,1713
86,2162
87,5727
88,1840
89,2618
190,3393
191,5410
192,5888
193,7460
-10,7380
194,7037
-11,11011
195,1204
196,1173
197,1249
198,1865
199,2405
90,2304
91,2002
92,3285
93,3638
94,3425
95,3490
96,3575
97,2713
98,2990
99,3897
-1,7186
-2,7506
-3,7864
-4,7741
-5,7280
-6,4981
-7,4182
-8,3892
-9,5547
200,2071
201,2220
202,1793
203,1592
204,1686
205,2274
206,1649
207,1562
208,1774
209,1306
210,758
211,1289
212,1682
213,2708
214,2552
215,1647
216,1387
217,1135
218,1989
219,2793
220,2595
100,4420
221,2505
101,5081
222,2134
102,4746
223,1645
103,3511
224,2401
104,2863
225,2712
105,2956
226,2740
106,4179
227,3429
107,6125
228,2616
108,5909
229,3063
109,4984
